Run,niche,niche_category,source_folder,my_host,my_host[number],host_category,author,exp_type_location,16S_region,doi,DNA_isolation_method,country_of_sampling,seq_platforrm,the most abundant kingdom,the most abundant phylum,the most abundant class,the most abundant order,the most abundant family,the most abundant genus,the most abundant species/strain,the most abundant ASV,Actino_enrichment
SRR24684775,endosphere,endosphere,Lotus-Tao,Lotus,Lotus[01],other,Tao,glasshouse,799F-1192R,10.1038/s41467-024-47752-0,FastDNA Spin Kit,Denmark,Miseq,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium,Neorhizobium_galegae,ASV_182,not_significant
SRR24684822,endosphere,endosphere,Lotus-Tao,Lotus,Lotus[01],other,Tao,glasshouse,799F-1192R,10.1038/s41467-024-47752-0,FastDNA Spin Kit,Denmark,Miseq,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium,Rhizobium_leguminosarum_bv._viciae_UPM1131,ASV_47,not_significant
SRR24684870,endosphere,endosphere,Lotus-Tao,Lotus,Lotus[01],other,Tao,glasshouse,799F-1192R,10.1038/s41467-024-47752-0,FastDNA Spin Kit,Denmark,Miseq,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium,Neorhizobium_galegae,ASV_182,not_significant
SRR24684873,endosphere,endosphere,Lotus-Tao,Lotus,Lotus[01],other,Tao,glasshouse,799F-1192R,10.1038/s41467-024-47752-0,FastDNA Spin Kit,Denmark,Miseq,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium,Neorhizobium_galegae,ASV_56,not_significant
SRR24684879,endosphere,endosphere,Lotus-Tao,Lotus,Lotus[01],other,Tao,glasshouse,799F-1192R,10.1038/s41467-024-47752-0,FastDNA Spin Kit,Denmark,Miseq,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium,Neorhizobium_galegae,ASV_190,not_significant
SRR24684880,endosphere,endosphere,Lotus-Tao,Lotus,Lotus[01],other,Tao,glasshouse,799F-1192R,10.1038/s41467-024-47752-0,FastDNA Spin Kit,Denmark,Miseq,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium,Neorhizobium_galegae,ASV_182,not_significant
SRR24684883,endosphere,endosphere,Lotus-Tao,Lotus,Lotus[01],other,Tao,glasshouse,799F-1192R,10.1038/s41467-024-47752-0,FastDNA Spin Kit,Denmark,Miseq,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium,Neorhizobium_galegae,ASV_47,not_significant
SRR24684708,endosphere,endosphere,Lotus-Tao,Lotus,Lotus[01],other,Tao,glasshouse,799F-1192R,10.1038/s41467-024-47752-0,FastDNA Spin Kit,Denmark,Miseq,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium,Rhizobium_leguminosarum_bv._viciae_UPM1131,ASV_47,not_significant
SRR24684761,endosphere,endosphere,Lotus-Tao,Lotus,Lotus[01],other,Tao,glasshouse,799F-1192R,10.1038/s41467-024-47752-0,FastDNA Spin Kit,Denmark,Miseq,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium,Rhizobium_leguminosarum_bv._viciae_UPM1131,ASV_47,not_significant
SRR24684765,endosphere,endosphere,Lotus-Tao,Lotus,Lotus[01],other,Tao,glasshouse,799F-1192R,10.1038/s41467-024-47752-0,FastDNA Spin Kit,Denmark,Miseq,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium,Neorhizobium_galegae,ASV_182,not_significant
SRR24684767,endosphere,endosphere,Lotus-Tao,Lotus,Lotus[01],other,Tao,glasshouse,799F-1192R,10.1038/s41467-024-47752-0,FastDNA Spin Kit,Denmark,Miseq,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium,Rhizobium_leguminosarum_bv._viciae_UPM1131,ASV_47,not_significant
SRR24684768,endosphere,endosphere,Lotus-Tao,Lotus,Lotus[01],other,Tao,glasshouse,799F-1192R,10.1038/s41467-024-47752-0,FastDNA Spin Kit,Denmark,Miseq,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium,Neorhizobium_galegae,ASV_56,not_significant
SRR24684769,endosphere,endosphere,Lotus-Tao,Lotus,Lotus[01],other,Tao,glasshouse,799F-1192R,10.1038/s41467-024-47752-0,FastDNA Spin Kit,Denmark,Miseq,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium,Neorhizobium_galegae,ASV_47,not_significant
SRR24684770,endosphere,endosphere,Lotus-Tao,Lotus,Lotus[01],other,Tao,glasshouse,799F-1192R,10.1038/s41467-024-47752-0,FastDNA Spin Kit,Denmark,Miseq,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium,Neorhizobium_galegae,ASV_47,not_significant
SRR24684776,endosphere,endosphere,Lotus-Tao,Lotus,Lotus[01],other,Tao,glasshouse,799F-1192R,10.1038/s41467-024-47752-0,FastDNA Spin Kit,Denmark,Miseq,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium,Rhizobium_leguminosarum_bv._viciae_UPM1131,ASV_47,not_significant
SRR24684777,endosphere,endosphere,Lotus-Tao,Lotus,Lotus[01],other,Tao,glasshouse,799F-1192R,10.1038/s41467-024-47752-0,FastDNA Spin Kit,Denmark,Miseq,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium,Neorhizobium_galegae,ASV_56,not_significant
SRR24684783,endosphere,endosphere,Lotus-Tao,Lotus,Lotus[01],other,Tao,glasshouse,799F-1192R,10.1038/s41467-024-47752-0,FastDNA Spin Kit,Denmark,Miseq,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium,Neorhizobium_galegae,ASV_56,not_significant
SRR24684786,endosphere,endosphere,Lotus-Tao,Lotus,Lotus[01],other,Tao,glasshouse,799F-1192R,10.1038/s41467-024-47752-0,FastDNA Spin Kit,Denmark,Miseq,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium,Rhizobium_leguminosarum_bv._viciae_UPM1131,ASV_47,not_significant
SRR24684788,endosphere,endosphere,Lotus-Tao,Lotus,Lotus[01],other,Tao,glasshouse,799F-1192R,10.1038/s41467-024-47752-0,FastDNA Spin Kit,Denmark,Miseq,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium,Neorhizobium_galegae,ASV_56,not_significant
SRR24684861,endosphere,endosphere,Lotus-Tao,Lotus,Lotus[01],other,Tao,glasshouse,799F-1192R,10.1038/s41467-024-47752-0,FastDNA Spin Kit,Denmark,Miseq,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium,Neorhizobium_galegae,ASV_182,not_significant
SRR24684862,endosphere,endosphere,Lotus-Tao,Lotus,Lotus[01],other,Tao,glasshouse,799F-1192R,10.1038/s41467-024-47752-0,FastDNA Spin Kit,Denmark,Miseq,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium,Neorhizobium_galegae,ASV_47,not_significant
SRR24684866,endosphere,endosphere,Lotus-Tao,Lotus,Lotus[01],other,Tao,glasshouse,799F-1192R,10.1038/s41467-024-47752-0,FastDNA Spin Kit,Denmark,Miseq,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium,Neorhizobium_galegae,ASV_182,not_significant
SRR24684867,endosphere,endosphere,Lotus-Tao,Lotus,Lotus[01],other,Tao,glasshouse,799F-1192R,10.1038/s41467-024-47752-0,FastDNA Spin Kit,Denmark,Miseq,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium,Streptomyces_sp._NBRC_110468,ASV_56,not_significant
SRR24684868,endosphere,endosphere,Lotus-Tao,Lotus,Lotus[01],other,Tao,glasshouse,799F-1192R,10.1038/s41467-024-47752-0,FastDNA Spin Kit,Denmark,Miseq,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium,Caulobacter_sp._NW-2013-Rh15,ASV_1611,not_significant
SRR24684898,endosphere,endosphere,Lotus-Tao,Lotus,Lotus[01],other,Tao,glasshouse,799F-1192R,10.1038/s41467-024-47752-0,FastDNA Spin Kit,Denmark,Miseq,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium,Neorhizobium_galegae,ASV_47,not_significant
SRR24684901,endosphere,endosphere,Lotus-Tao,Lotus,Lotus[01],other,Tao,glasshouse,799F-1192R,10.1038/s41467-024-47752-0,FastDNA Spin Kit,Denmark,Miseq,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium,Neorhizobium_galegae,ASV_182,not_significant
SRR24684914,endosphere,endosphere,Lotus-Tao,Lotus,Lotus[01],other,Tao,glasshouse,799F-1192R,10.1038/s41467-024-47752-0,FastDNA Spin Kit,Denmark,Miseq,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium,Neorhizobium_galegae,ASV_47,not_significant
SRR24684699,rhizosphere,rhizosphere,Lotus-Tao,Lotus,Lotus[01],other,Tao,glasshouse,799F-1192R,10.1038/s41467-024-47752-0,FastDNA Spin Kit,Denmark,Miseq,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Comamonadaceae,Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium,Piscinibacter_defluvii,ASV_190,not_significant
SRR24684637,rhizosphere,rhizosphere,Lotus-Tao,Lotus,Lotus[01],other,Tao,glasshouse,799F-1192R,10.1038/s41467-024-47752-0,FastDNA Spin Kit,Denmark,Miseq,Bacteria,Proteobacteria,Alphaproteobacteria,Burkholderiales,Sphingomonadaceae,Novosphingobium,Novosphingobium_aromaticivorans,ASV_364,not_significant
SRR24684696,rhizosphere,rhizosphere,Lotus-Tao,Lotus,Lotus[01],other,Tao,glasshouse,799F-1192R,10.1038/s41467-024-47752-0,FastDNA Spin Kit,Denmark,Miseq,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Sphingomonadaceae,Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium,Novosphingobium_aromaticivorans,ASV_364,not_significant
SRR24684641,rhizosphere,rhizosphere,Lotus-Tao,Lotus,Lotus[01],other,Tao,glasshouse,799F-1192R,10.1038/s41467-024-47752-0,FastDNA Spin Kit,Denmark,Miseq,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium,Neorhizobium_galegae,ASV_3,not_significant
SRR24684634,pooled_nodules,nodule,Lotus-Tao,Lotus,Lotus[01],other,Tao,glasshouse,799F-1192R,10.1038/s41467-024-47752-0,FastDNA Spin Kit,Denmark,Miseq,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Mesorhizobium,Mesorhizobium_sp._Root1471,ASV_11,not_significant
SRR24684885,pooled_nodules,nodule,Lotus-Tao,Lotus,Lotus[01],other,Tao,glasshouse,799F-1192R,10.1038/s41467-024-47752-0,FastDNA Spin Kit,Denmark,Miseq,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Mesorhizobium,Mesorhizobium_sp._Root1471,ASV_11,not_significant
SRR24684896,pooled_nodules,nodule,Lotus-Tao,Lotus,Lotus[01],other,Tao,glasshouse,799F-1192R,10.1038/s41467-024-47752-0,FastDNA Spin Kit,Denmark,Miseq,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Mesorhizobium,Mesorhizobium_sp._Root1471,ASV_11,not_significant
SRR24684887,pooled_nodules,nodule,Lotus-Tao,Lotus,Lotus[01],other,Tao,glasshouse,799F-1192R,10.1038/s41467-024-47752-0,FastDNA Spin Kit,Denmark,Miseq,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Mesorhizobium,Mesorhizobium_sp._Root1471,ASV_11,not_significant
SRR24684891,pooled_nodules,nodule,Lotus-Tao,Lotus,Lotus[01],other,Tao,glasshouse,799F-1192R,10.1038/s41467-024-47752-0,FastDNA Spin Kit,Denmark,Miseq,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Mesorhizobium,Mesorhizobium_sp._Root1471,ASV_11,not_significant
SRR24684886,pooled_nodules,nodule,Lotus-Tao,Lotus,Lotus[01],other,Tao,glasshouse,799F-1192R,10.1038/s41467-024-47752-0,FastDNA Spin Kit,Denmark,Miseq,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Mesorhizobium,Mesorhizobium_sp._Root1471,ASV_11,not_significant
SRR24684895,pooled_nodules,nodule,Lotus-Tao,Lotus,Lotus[01],other,Tao,glasshouse,799F-1192R,10.1038/s41467-024-47752-0,FastDNA Spin Kit,Denmark,Miseq,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Mesorhizobium,Mesorhizobium_sp._Root1471,ASV_11,not_significant
SRR24684894,pooled_nodules,nodule,Lotus-Tao,Lotus,Lotus[01],other,Tao,glasshouse,799F-1192R,10.1038/s41467-024-47752-0,FastDNA Spin Kit,Denmark,Miseq,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Mesorhizobium,Mesorhizobium_sp._Root1471,ASV_11,not_significant
SRR24684638,rhizosphere,rhizosphere,Lotus-Tao,Lotus,Lotus[01],other,Tao,glasshouse,799F-1192R,10.1038/s41467-024-47752-0,FastDNA Spin Kit,Denmark,Miseq,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Comamonadaceae,Burkholderia-Caballeronia-Paraburkholderia,Trinickia_soli,ASV_7748,not_significant
SRR24684779,rhizosphere,rhizosphere,Lotus-Tao,Lotus,Lotus[01],other,Tao,glasshouse,799F-1192R,10.1038/s41467-024-47752-0,FastDNA Spin Kit,Denmark,Miseq,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,Burkholderia-Caballeronia-Paraburkholderia,Burkholderia_sp._E7m39,ASV_141,not_significant
SRR24684869,rhizosphere,rhizosphere,Lotus-Tao,Lotus,Lotus[01],other,Tao,glasshouse,799F-1192R,10.1038/s41467-024-47752-0,FastDNA Spin Kit,Denmark,Miseq,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,Burkholderia-Caballeronia-Paraburkholderia,Burkholderia_sp._E7m39,ASV_141,not_significant
SRR24684773,rhizosphere,rhizosphere,Lotus-Tao,Lotus,Lotus[01],other,Tao,glasshouse,799F-1192R,10.1038/s41467-024-47752-0,FastDNA Spin Kit,Denmark,Miseq,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,Burkholderia-Caballeronia-Paraburkholderia,Burkholderia_sp._E7m39,ASV_141,not_significant
SRR24684854,rhizosphere,rhizosphere,Lotus-Tao,Lotus,Lotus[01],other,Tao,glasshouse,799F-1192R,10.1038/s41467-024-47752-0,FastDNA Spin Kit,Denmark,Miseq,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Rhizobiaceae,Burkholderia-Caballeronia-Paraburkholderia,Mesorhizobium_sp._Root1471,ASV_11,not_significant
SRR24684680,rhizosphere,rhizosphere,Lotus-Tao,Lotus,Lotus[01],other,Tao,glasshouse,799F-1192R,10.1038/s41467-024-47752-0,FastDNA Spin Kit,Denmark,Miseq,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Comamonadaceae,Burkholderia-Caballeronia-Paraburkholderia,Ideonella_sp,ASV_173,not_significant
SRR24684719,rhizosphere,rhizosphere,Lotus-Tao,Lotus,Lotus[01],other,Tao,glasshouse,799F-1192R,10.1038/s41467-024-47752-0,FastDNA Spin Kit,Denmark,Miseq,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Comamonadaceae,Burkholderia-Caballeronia-Paraburkholderia,Piscinibacter_defluvii,ASV_190,not_significant
SRR24684720,rhizosphere,rhizosphere,Lotus-Tao,Lotus,Lotus[01],other,Tao,glasshouse,799F-1192R,10.1038/s41467-024-47752-0,FastDNA Spin Kit,Denmark,Miseq,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Oxalobacteraceae,Burkholderia-Caballeronia-Paraburkholderia,beta_proteobacterium_TE1,ASV_141,not_significant
SRR24684727,rhizosphere,rhizosphere,Lotus-Tao,Lotus,Lotus[01],other,Tao,glasshouse,799F-1192R,10.1038/s41467-024-47752-0,FastDNA Spin Kit,Denmark,Miseq,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Comamonadaceae,Ideonella,Ideonella_sp,ASV_173,not_significant
SRR24684728,rhizosphere,rhizosphere,Lotus-Tao,Lotus,Lotus[01],other,Tao,glasshouse,799F-1192R,10.1038/s41467-024-47752-0,FastDNA Spin Kit,Denmark,Miseq,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Comamonadaceae,Methylibium,beta_proteobacterium_HF007,ASV_762,not_significant
SRR24684744,rhizosphere,rhizosphere,Lotus-Tao,Lotus,Lotus[01],other,Tao,glasshouse,799F-1192R,10.1038/s41467-024-47752-0,FastDNA Spin Kit,Denmark,Miseq,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Comamonadaceae,Burkholderia-Caballeronia-Paraburkholderia,beta_proteobacterium_HF007,ASV_762,not_significant
SRR24684778,rhizosphere,rhizosphere,Lotus-Tao,Lotus,Lotus[01],other,Tao,glasshouse,799F-1192R,10.1038/s41467-024-47752-0,FastDNA Spin Kit,Denmark,Miseq,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Comamonadaceae,Burkholderia-Caballeronia-Paraburkholderia,Burkholderia_sp._E7m39,ASV_141,not_significant
SRR24684794,rhizosphere,rhizosphere,Lotus-Tao,Lotus,Lotus[01],other,Tao,glasshouse,799F-1192R,10.1038/s41467-024-47752-0,FastDNA Spin Kit,Denmark,Miseq,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Comamonadaceae,Burkholderia-Caballeronia-Paraburkholderia,Burkholderia_sp._E7m39,ASV_141,not_significant
SRR24684806,rhizosphere,rhizosphere,Lotus-Tao,Lotus,Lotus[01],other,Tao,glasshouse,799F-1192R,10.1038/s41467-024-47752-0,FastDNA Spin Kit,Denmark,Miseq,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Oxalobacteraceae,Burkholderia-Caballeronia-Paraburkholderia,Burkholderia_sp._E7m39,ASV_141,not_significant
SRR24684846,rhizosphere,rhizosphere,Lotus-Tao,Lotus,Lotus[01],other,Tao,glasshouse,799F-1192R,10.1038/s41467-024-47752-0,FastDNA Spin Kit,Denmark,Miseq,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Oxalobacteraceae,Burkholderia-Caballeronia-Paraburkholderia,Burkholderia_sp._E7m39,ASV_141,not_significant
SRR24684871,rhizosphere,rhizosphere,Lotus-Tao,Lotus,Lotus[01],other,Tao,glasshouse,799F-1192R,10.1038/s41467-024-47752-0,FastDNA Spin Kit,Denmark,Miseq,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Comamonadaceae,Burkholderia-Caballeronia-Paraburkholderia,Ideonella_sp,ASV_173,not_significant
SRR24684881,rhizosphere,rhizosphere,Lotus-Tao,Lotus,Lotus[01],other,Tao,glasshouse,799F-1192R,10.1038/s41467-024-47752-0,FastDNA Spin Kit,Denmark,Miseq,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Comamonadaceae,Burkholderia-Caballeronia-Paraburkholderia,Piscinibacter_defluvii,ASV_173,not_significant
SRR24684882,rhizosphere,rhizosphere,Lotus-Tao,Lotus,Lotus[01],other,Tao,glasshouse,799F-1192R,10.1038/s41467-024-47752-0,FastDNA Spin Kit,Denmark,Miseq,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Comamonadaceae,Piscinibacter,Piscinibacter_defluvii,ASV_190,not_significant
SRR24684718,rhizosphere,rhizosphere,Lotus-Tao,Lotus,Lotus[01],other,Tao,glasshouse,799F-1192R,10.1038/s41467-024-47752-0,FastDNA Spin Kit,Denmark,Miseq,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Comamonadaceae,Burkholderia-Caballeronia-Paraburkholderia,Ideonella_sp,ASV_173,not_significant
SRR24684772,rhizosphere,rhizosphere,Lotus-Tao,Lotus,Lotus[01],other,Tao,glasshouse,799F-1192R,10.1038/s41467-024-47752-0,FastDNA Spin Kit,Denmark,Miseq,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Comamonadaceae,Burkholderia-Caballeronia-Paraburkholderia,Burkholderia_sp._E7m39,ASV_141,not_significant
SRR24684784,rhizosphere,rhizosphere,Lotus-Tao,Lotus,Lotus[01],other,Tao,glasshouse,799F-1192R,10.1038/s41467-024-47752-0,FastDNA Spin Kit,Denmark,Miseq,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Comamonadaceae,Burkholderia-Caballeronia-Paraburkholderia,Piscinibacter_defluvii,ASV_190,not_significant
SRR24684785,rhizosphere,rhizosphere,Lotus-Tao,Lotus,Lotus[01],other,Tao,glasshouse,799F-1192R,10.1038/s41467-024-47752-0,FastDNA Spin Kit,Denmark,Miseq,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Comamonadaceae,Piscinibacter,Piscinibacter_defluvii,ASV_173,not_significant
SRR24684875,rhizosphere,rhizosphere,Lotus-Tao,Lotus,Lotus[01],other,Tao,glasshouse,799F-1192R,10.1038/s41467-024-47752-0,FastDNA Spin Kit,Denmark,Miseq,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Comamonadaceae,Piscinibacter,Piscinibacter_defluvii,ASV_190,not_significant
SRR24684721,rhizosphere,rhizosphere,Lotus-Tao,Lotus,Lotus[01],other,Tao,glasshouse,799F-1192R,10.1038/s41467-024-47752-0,FastDNA Spin Kit,Denmark,Miseq,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Rhizobiaceae,Mesorhizobium,Mesorhizobium_sp._Root1471,ASV_11,not_significant
SRR24684847,rhizosphere,rhizosphere,Lotus-Tao,Lotus,Lotus[01],other,Tao,glasshouse,799F-1192R,10.1038/s41467-024-47752-0,FastDNA Spin Kit,Denmark,Miseq,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Rhizobiaceae,Mesorhizobium,Mesorhizobium_sp._Root1471,ASV_11,not_significant
SRR24684929,rhizosphere,rhizosphere,Lotus-Tao,Lotus,Lotus[01],other,Tao,glasshouse,799F-1192R,10.1038/s41467-024-47752-0,FastDNA Spin Kit,Denmark,Miseq,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Rhizobiaceae,Mesorhizobium,Mesorhizobium_sp._Root1471,ASV_11,not_significant
SRR24684733,rhizosphere,rhizosphere,Lotus-Tao,Lotus,Lotus[01],other,Tao,glasshouse,799F-1192R,10.1038/s41467-024-47752-0,FastDNA Spin Kit,Denmark,Miseq,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Comamonadaceae,Ideonella,Ideonella_sp,ASV_173,not_significant
SRR24684782,rhizosphere,rhizosphere,Lotus-Tao,Lotus,Lotus[01],other,Tao,glasshouse,799F-1192R,10.1038/s41467-024-47752-0,FastDNA Spin Kit,Denmark,Miseq,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Oxalobacteraceae,Burkholderia-Caballeronia-Paraburkholderia,Burkholderia_sp._E7m39,ASV_141,not_significant
SRR24684844,rhizosphere,rhizosphere,Lotus-Tao,Lotus,Lotus[01],other,Tao,glasshouse,799F-1192R,10.1038/s41467-024-47752-0,FastDNA Spin Kit,Denmark,Miseq,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Comamonadaceae,Ideonella,Ideonella_sp,ASV_173,not_significant
SRR24684632,rhizosphere,rhizosphere,Lotus-Tao,Lotus,Lotus[01],other,Tao,glasshouse,799F-1192R,10.1038/s41467-024-47752-0,FastDNA Spin Kit,Denmark,Miseq,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Sphingomonadaceae,Burkholderia-Caballeronia-Paraburkholderia,Trinickia_soli,ASV_86,not_significant
SRR24684645,pooled_nodules,nodule,Lotus-Tao,Lotus,Lotus[01],other,Tao,glasshouse,799F-1192R,10.1038/s41467-024-47752-0,FastDNA Spin Kit,Denmark,Miseq,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Mesorhizobium,Mesorhizobium_sp._Root1471,ASV_11,not_significant
SRR24684892,pooled_nodules,nodule,Lotus-Tao,Lotus,Lotus[01],other,Tao,glasshouse,799F-1192R,10.1038/s41467-024-47752-0,FastDNA Spin Kit,Denmark,Miseq,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Mesorhizobium,Mesorhizobium_sp._Root1471,ASV_11,not_significant
